name,lat,lng,address,province,city,area,uid,tag1,tag2
好孩子文具图书馆,33.946484378419264,118.344289,顺河镇黄浦江路010号(豫苑别墅东门),江苏省,宿迁市,宿豫区,b136b8d2aa53e6a3e607380f,教育培训,图书馆
淮海技师学院-图书馆,33.907306679370286,118.257609,工业园苏州路1号,江苏省,宿迁市,宿城区,9d8586f7115496792e473379,教育培训,图书馆
宿迁少儿图书馆培训中心,33.952860624253596,118.279933,人民大道70号,江苏省,宿迁市,宿城区,ba46c587467d2eadad080fa1,教育培训,培训机构
王集镇前圩村图书馆,33.899456500735155,118.82646,前圩村六组,江苏省,宿迁市,泗阳县,f380ae5cec0bfb91b2077da3,教育培训,图书馆
宿迁职业技术学院-一图书科技楼,34.021957309201554,118.296549,江苏省宿迁市宿豫区宿迁职业技术学院(发展大道东),江苏省,宿迁市,宿豫区,795d65a9e5d9096a4e5547c8,教育培训,其他
悠贝亲子图书馆,34.10869489450604,118.805273,宿迁市沭阳县康平路沭阳县第一实验小学(康平路)东北侧约40米,江苏省,宿迁市,沭阳县,fa958fced935b9daab059d08,教育培训,图书馆
宿迁市图书馆,33.96025242556243,118.267751,江苏省宿迁市宿城区太湖路69号,江苏省,宿迁市,宿城区,7388dffd0c33afebd2ff23b1,教育培训,图书馆
宿迁市宿城区图书馆,33.954696342595724,118.245191,宿迁市宿城区微山湖路宿迁中学东南侧约70米,江苏省,宿迁市,宿城区,f43f0c81f561a6ed7f29bdc1,教育培训,图书馆
宿迁学院-图书馆(古楚大道),33.93073437559627,118.30468,黄河南路399号宿迁学院,江苏省,宿迁市,宿城区,4eb3b5330ec7220b4302450d,教育培训,图书馆
宿迁市宿城区文体中心自助图书馆,33.954425727265445,118.24451,宿迁市宿城区微山湖路宿迁中学南侧约100米,江苏省,宿迁市,宿城区,ac75402e708c7a158936ee2b,教育培训,图书馆
幸福书吧,33.957501650489654,118.305632,宿迁市宿城区中山路府东大厦西侧约70米,江苏省,宿迁市,宿城区,7ea54c3501b94e32ad31e57f,教育培训,图书馆
宿迁市图书馆24小时自助图书馆,33.9592856556926,118.276917,宿迁市宿城区太湖路宿迁建设大厦东南侧约180米,江苏省,宿迁市,宿城区,d183ca0857b0d8973f9a5e00,教育培训,图书馆
江苏省宿迁中学(太湖路)-图书馆,33.95640037548159,118.245067,宿迁市宿城区振兴大道宿迁中学,江苏省,宿迁市,宿城区,e0d37b9161bf6c269de32174,教育培训,图书馆
淮海技师学院-图书馆,33.907306679370286,118.257609,工业园苏州路1号,江苏省,宿迁市,宿城区,9d8586f7115496792e473379,教育培训,图书馆
宿迁少儿图书馆培训中心,33.952860624253596,118.279933,人民大道70号,江苏省,宿迁市,宿城区,ba46c587467d2eadad080fa1,教育培训,培训机构
沭阳图书馆,34.08732919881918,118.775553,江苏省宿迁市沭阳县学院路5号,江苏省,宿迁市,沭阳县,ee6744074d022fa69868b49c,教育培训,图书馆
南部新城图书馆,34.07611348463738,118.776937,宿迁市沭阳县清华路苏奥电子商务产业园西侧约110米,江苏省,宿迁市,沭阳县,0ef443d2373d164f32f71d60,教育培训,图书馆
悠贝亲子图书馆,34.10869489450604,118.805273,宿迁市沭阳县康平路沭阳县第一实验小学(康平路)东北侧约40米,江苏省,宿迁市,沭阳县,fa958fced935b9daab059d08,教育培训,图书馆
扬中图书馆,32.24035265220309,119.82997,文化北路46号,江苏省,镇江市,扬中市,a7c56ee08217f4b3a2acc4a9,教育培训,图书馆
扬中市图书馆奥体中心图书室,32.223565638058254,119.809848,三茅街道迎宾大道1777号,江苏省,镇江市,扬中市,522b4179bb622f875c17c368,教育培训,图书馆
金山学院-图书馆,32.25948775667019,119.855368,江苏省镇江市扬中市金山路1号,江苏省,镇江市,扬中市,8a7f8b458cd8100284154176,教育培训,图书馆
润州图书馆,32.20175143388459,119.415917,润州路18号,江苏省,镇江市,润州区,9db840327951554fc16c141d,教育培训,图书馆
24小时自助图书馆,32.19848787108276,119.417837,镇江市润州区润州路润州广场,江苏省,镇江市,润州区,64356ea56aea19870c0a70e3,教育培训,图书馆
镇江市图书馆(玉润江南分馆),32.21543881953987,119.434556,镇江市润州区新河路伯先公园北侧约40米,江苏省,镇江市,润州区,3793fd7a247fa5d08f1a89ca,教育培训,图书馆
丹徒区图书馆,32.13509037389191,119.433828,宜城街道丹徒新城长山路281号,江苏省,镇江市,丹徒区,3f826ed3e025a746d0f49e81,教育培训,图书馆
镇江高校园区共享区图书馆,32.11864942071503,119.365528,镇江市丹徒区教慈路江苏大学(京江校区)东北侧约100米,江苏省,镇江市,丹徒区,815a22587a923f8b223bf2e6,教育培训,图书馆
镇江市图书馆,32.200142784529,119.461933,镇江市京口区解放路17号,江苏省,镇江市,京口区,4eb3b533fb65cf75420245b1,教育培训,图书馆
江苏大学-图书馆,32.200683159038356,119.517791,江苏省镇江市京口区学府路301号,江苏省,镇江市,京口区,f58abbe00144398522f01749,教育培训,图书馆
老图书馆,32.199025516079985,119.524372,江苏省镇江市京口区象山街道江苏大学图书馆新图书馆,江苏省,镇江市,京口区,68f9a7ed49310a20b13c81d0,教育培训,图书馆
江苏科技大学(梦溪校区)-图书馆,32.19856352227224,119.473969,江苏省镇江市京口区梦溪路2号,江苏省,镇江市,京口区,d7fd2ad357f6e82a0accddaa,教育培训,图书馆
江苏大学附属医院-图书馆,32.21468127341264,119.46285,镇江市京口区医政路江苏大学(北固校区),江苏省,镇江市,京口区,4510cdc18a818a8c4f6d4634,教育培训,图书馆
快法务公司市图书馆,32.200447740235155,119.462066,健康路街道解放路19号京星大厦南楼602快法务公司市图书馆,江苏省,镇江市,京口区,7f21800f745e30a5a10464da,教育培训,图书馆
江苏大学(梦溪校区)-图书馆,32.205232214877284,119.467139,镇江市京口区梳儿巷江苏大学(梦溪校区),江苏省,镇江市,京口区,67bb996374510009b45f1e83,教育培训,图书馆
江苏大学图书馆科技信息研究所,32.19911654564026,119.524381,学府路301号江苏大学图书馆科技信息研究所,江苏省,镇江市,京口区,82513676d29613d1b320a882,教育培训,科研机构
绿山墙亲子阅读馆,32.20981281186176,119.463085,江苏省镇江市京口区第一楼街3号楼312,江苏省,镇江市,京口区,228cd3cf59f3f0cedeee8b38,教育培训,其他
丹阳市图书馆,31.988549574236906,119.572648,西环路21号,江苏省,镇江市,丹阳市,c9273853224c40a61894c61d,教育培训,图书馆
江苏省丹阳高级中学-省丹中图书馆,31.998131550044814,119.570248,云阳镇新民西路138号,江苏省,镇江市,丹阳市,e032d846bf77b0a483a00caa,教育培训,图书馆
丹阳市图书馆24小时自助图书馆,32.01039125562208,119.611517,镇江市丹阳市兰陵路丹阳市人民政府西南侧约40米,江苏省,镇江市,丹阳市,86cc617ae93ca38beb1e9763,教育培训,图书馆
句容图书馆,31.955118963178723,119.193975,崇明东路南200米,江苏省,镇江市,句容市,fbe467e700a0ed48970319ef,教育培训,图书馆
句容市图书馆凤凰城分馆,32.01462211659384,119.128273,江苏省镇江市句容市碧桂园凤凰城凤凰大道8号,江苏省,镇江市,句容市,7d837eeca5a8dba249fc8dd6,教育培训,图书馆
南京财经大学桥头校区-图书馆,32.168242945764156,119.239127,镇江市句容市南京财经大学(桥头校区),江苏省,镇江市,句容市,e5a88d16c126fe6015c8f695,教育培训,图书馆
三江图书馆,31.961540820430677,118.7589,江苏省南京市雨花台区铁心桥龙西路10号(三江学院内),江苏省,南京市,雨花台区,b9ec76b7c53a055f4e776ee1,教育培训,图书馆
殷富社区图书馆,31.90137081327308,118.642186,江苏省南京市雨花台区板桥街道辅机路182号绿洲综合楼,江苏省,南京市,雨花台区,f9dd9a4b6bf8be450bccddfc,教育培训,图书馆
金陵图书馆24,31.975038931464177,118.758137,乙一路与西春路交叉口东南150米,江苏省,南京市,雨花台区,783a7da7efc63c2400ff2d59,教育培训,图书馆
儿童图书馆,31.977250578785,118.777647,软件谷软件大道108号蓝筹谷1栋3楼,江苏省,南京市,雨花台区,763b98809a4ad7e42eb96d52,教育培训,图书馆
三江学院图书馆东校区分馆,31.96713606633139,118.781278,花神大道128号,江苏省,南京市,雨花台区,228d88962fefc1c1bbbd634b,教育培训,图书馆
雨花台中学南区-图书馆,31.989410857697727,118.785405,南京市雨花台区紫荆花路雨花台中学,江苏省,南京市,雨花台区,fea571c79cf8e269a11de9ef,教育培训,图书馆
江苏警官学院安德门校区图书馆,31.99366959705697,118.764891,雨花台区小行路16,江苏省,南京市,雨花台区,8b99566be66155b36e20b9c1,教育培训,图书馆
浦口区图书馆,32.06876507639067,118.633097,南京市浦口区江浦街道象山路4号浦口市民中心A栋1-2层,江苏省,南京市,浦口区,d984ce47cdb4b68b8705bfa9,教育培训,图书馆
江北图书馆,32.08503751120525,118.691643,江苏省南京市浦口区九袱洲路与石佛大道交叉口北200米,江苏省,南京市,浦口区,fa767344e7ef4d7fd72ce2da,教育培训,图书馆
南京工业大学浦口校区-逸夫图书馆,32.08444247051421,118.647672,浦口区浦珠南路30号,江苏省,南京市,浦口区,6108521195fd57a1c51b75fc,教育培训,图书馆
浦口区24小时自助图书馆,32.06886296395309,118.633378,城运路东150米,江苏省,南京市,浦口区,5b07fbf27ff090a61fe9993e,教育培训,图书馆
南京信息工程大学-图书馆,32.20493059736806,118.719989,江苏省南京市浦口区宁六路219号南京信息工程大学,江苏省,南京市,浦口区,c165340512ab3804aa175aa3,教育培训,图书馆
思源图书馆,32.18050627996045,118.713564,江苏省南京市浦口区沿江镇学府路8号,江苏省,南京市,浦口区,9ee392b837373341bbbd63ff,教育培训,图书馆
江浦街道同心众创空间24小时自助图书馆,32.060527234924876,118.649655,南京市浦口区新浦路同心佳园,江苏省,南京市,浦口区,3d9fba58efaed50528b97c91,教育培训,图书馆
南京工业大学江浦校区-文科图书馆,32.074560521319604,118.64949,浦珠南路30号,江苏省,南京市,浦口区,e5688d25713706311fe99909,教育培训,图书馆
南京农业大学(浦口校区)-图书馆,32.13408182910509,118.707242,点将台路40号南京农业大学浦口校区,江苏省,南京市,浦口区,b292b3aa0c7ad52bbf4842b4,教育培训,图书馆
东南大学成贤学院图书馆,32.15776940196468,118.71059,江苏省南京市浦口区东大路6号东南大学成贤学院内,江苏省,南京市,浦口区,d126796627afaa192cb908ba,教育培训,图书馆
南京审计大学(浦口校区)-图书馆,32.06507271648889,118.614433,江苏省南京市浦口区江浦街道雨山西路86号,江苏省,南京市,浦口区,a39b614ddf05ee4d970319ff,教育培训,图书馆
江苏警官学院图书馆,32.09417666838445,118.664211,沿山大道165号,江苏省,南京市,浦口区,b946c80a4b03adc9081cc702,教育培训,图书馆
蒲公英书馆,32.16389208807483,118.71478,高新开发区宜景路1号江北新区融媒体中心负一楼,江苏省,南京市,浦口区,d4b719c0bb16817b28201a09,教育培训,其他
悦知艺术,32.13009950884275,118.574784,南京市浦口区府西路傅云小区东北侧,江苏省,南京市,浦口区,4c3e993fe65d4390d518b789,教育培训,培训机构
一间书房,32.13340491689395,118.749938,南京市浦口区明发滨江大道1号明发外滩广场F2,江苏省,南京市,浦口区,9f3d0c507eeba24a0b69d960,教育培训,其他
南京工业大学江浦校区沉毅-南楼,32.076681065964415,118.649858,浦珠南路30号,江苏省,南京市,浦口区,256efe906f085af80bccddee,教育培训,其他
南京市江宁区图书馆,31.957786589179737,118.849934,土山路46号,江苏省,南京市,江宁区,108b1cead2c0d5ac3586f47b,教育培训,图书馆
江宁图书馆(高新园阅读分中心),31.91225678505778,118.900921,江苏省南京市江宁区大学城格致路1号江宁体育中心,江苏省,南京市,江宁区,822bef4a8d8818328bf15da9,教育培训,图书馆
江宁区图书馆大里阅读分中心,32.001329294037845,118.885973,南京市江宁区觅秀街南方时代广场(润发路店)北侧约30米,江苏省,南京市,江宁区,af3e48b85414d7c784330403,教育培训,图书馆
江宁区图书馆(禄口街道分馆),31.765740396596385,118.869564,南京市江宁区永欣南路海棠苑东北侧约70米,江苏省,南京市,江宁区,d43f2e1748f59d924f2fdfe1,教育培训,图书馆
东南大学(九龙湖校区)-李文正图书馆,31.88946323402119,118.82565,江苏省南京市江宁区吉印大道2号,江苏省,南京市,江宁区,b8454f1ef2fa461ca8059d20,教育培训,图书馆
江宁区图书馆(九龙湖阅读分中心),31.91318443446363,118.817235,南京市江宁区苏源大道江宁九龙湖国际企业总部园,江苏省,南京市,江宁区,bbe2bf855defd7c281a12e8a,教育培训,图书馆
江宁区图书馆24小时自助图书馆,32.047058742479365,118.930282,南京市江宁区丹霞街麒麟紫荆城晨光苑南侧约60米,江苏省,南京市,江宁区,231fbc25b4da8cb1a1acc404,教育培训,图书馆
南京航空航天大学将军路校区图书馆,31.940346813877817,118.802065,江苏省南京市将军大道29号南京航空航天大学将军路校区,江苏省,南京市,江宁区,f2c9f7ba4435f614c51e5110,教育培训,图书馆
南京工程学院(江宁校区)-文博苑·逸夫图书信息中心,31.9246735930355,118.886901,弘景大道1号,江苏省,南京市,江宁区,c7fb04bd0ac9d015fa0cad7a,教育培训,图书馆
南京晓庄学院(方山校区)-图书馆,31.897728939743217,118.907357,弘景大道3601号南京晓庄学院方山校区内,江苏省,南京市,江宁区,b24979b30f7b7702d7851f93,教育培训,图书馆
睦邻书房,31.949756607345176,118.792093,南京市江宁区将军大道托乐嘉花园南侧约30米,江苏省,南京市,江宁区,f527c3ff86a25ac99d9d68dd,教育培训,图书馆
河海大学(江宁校区)-逸夫图书馆,31.91564051202147,118.792377,佛城西路8号河海大学江宁校区内,江苏省,南京市,江宁区,1816533468c5bb7afa2d61b4,教育培训,图书馆
江宁区图书馆(东善桥分馆),31.865200781095446,118.782959,东虹花苑29幢,江苏省,南京市,江宁区,f6aeaf028734eb7d8b2fb56b,教育培训,图书馆
墨子·书法室·公益图书馆,31.916613229071192,118.905943,南京市江宁区格致路99号文鼎广场五栋F4层,江苏省,南京市,江宁区,3e4bfa6f9d75f66214b54b7f,教育培训,图书馆
南京传媒学院-图书馆,31.88570229638627,118.891986,南京市江宁区弘景大道3666号南京传媒学院,江苏省,南京市,江宁区,07115d391ee0956c6849f3f2,教育培训,图书馆
南京小多灵公益图书馆,31.92869732090675,118.848836,江苏省南京市江宁区武夷绿洲137幢103,江苏省,南京市,江宁区,9d16ad51497660ce9222e0b5,教育培训,图书馆
龙西社区多功能图书室,31.96352414972696,118.797328,南京市江宁区梅香路龙西新寓,江苏省,南京市,江宁区,dba22d3e3c5e461f9de321a0,教育培训,图书馆
金陵科技学院江宁校区-图书馆,31.905249361325744,118.906679,格致路100号金陵科技学院江宁校区图书馆,江苏省,南京市,江宁区,39c68b8f4db5976deddfca9d,教育培训,图书馆
南京医科大学(江宁校区)-图书馆,31.941131156643202,118.897611,江苏省南京市天元东路818南京医科大学江宁校区内,江苏省,南京市,江宁区,87248d969366dcce2906cea6,教育培训,图书馆
敏于行图书馆,31.882592345186865,118.828131,南京市江宁区东南大学路东南大学(九龙湖校区)南侧约40米,江苏省,南京市,江宁区,1c9544b99f24df44c9e33cde,教育培训,图书馆
秣陵街道秦淮社区公共阅览室,31.956200186136098,118.798433,南京市江宁区秦淮路中共秦淮社区总支部委员会(秦淮路),江苏省,南京市,江宁区,12a008f8d0fc6670b5147f0d,教育培训,图书馆
南京市江宁区图书馆-24小时自助借还服务,31.957609495422723,118.849745,土山路46号江宁图书大厦,江苏省,南京市,江宁区,d1816fd069e5caade812e42e,教育培训,图书馆
小南瓜英文图书馆(翠屏国际店),31.936652779122937,118.791363,将军大道20号翠屏国际城香樟苑7幢111,江苏省,南京市,江宁区,43cf8ccf1d9620c40aa8d4be,教育培训,图书馆
南京体育学院奥林匹克学院图书馆,31.841599544218777,118.570818,南京市江宁区翔凤路南京体育学院奥林匹克学院,江苏省,南京市,江宁区,e451a154f31492458a36eed1,教育培训,图书馆
龙乡双范商量书房,31.78343693401914,118.720829,江苏省南京市江宁区横溪街道龙乡双范,江苏省,南京市,江宁区,7fb3c7ff19f6b8d51ef74dc3,教育培训,图书馆
南京航空航天大学金城学院-图书馆,31.705587006751887,118.892013,航金大道88号,江苏省,南京市,江宁区,3092099dc09cae0deb56facb,教育培训,图书馆
南京正德职业技术学院-图书馆,31.940661291831578,118.790452,将军大道18正德职业技术学院内,江苏省,南京市,江宁区,e2c734e40b82575e15a19014,教育培训,图书馆
江苏海院图书馆,31.919672237916593,118.914562,格致路309号江苏海事职业技术学院,江苏省,南京市,江宁区,5bbe5d423752dbd1f8f0cb81,教育培训,图书馆
南京交通职业技术学院-图书馆,31.915538257871457,118.916382,秣陵街道江宁科学园龙眠大道629号,江苏省,南京市,江宁区,bffa6243a56039be38221c01,教育培训,图书馆
南京旅游职业学院-图书馆,31.93113777349979,118.897673,月华西路1号南京旅游职业学院内,江苏省,南京市,江宁区,cb4fd1464cadd03f9c9d68b5,教育培训,图书馆
金陵协和神学院图书馆,31.922480103947485,118.908207,南京市江宁区樵歌路江苏海事职业技术学院(江宁校区)西侧约110米,江苏省,南京市,江宁区,f57ba11be6c337692fb96d67,教育培训,图书馆
南京江宁诚明书院,31.96822413375707,118.862545,石羊路12号,江苏省,南京市,江宁区,588baac1c2752ff3afb22a1c,教育培训,培训机构
