name,longitude,latitude,address,cityname,type
深圳职业技术学院东区图书馆,113.94122418354843,22.583226248701045,留仙大道2190号,深圳市,科教文化服务;图书馆;图书馆
宝安区图书馆大浪街道分馆,113.98310212193337,22.670255534501518,大浪街道华旺路龙飞培训二楼,深圳市,科教文化服务;图书馆;图书馆
自助图书馆(187坂雪岗万科城听湖居服务点),114.06141186044067,22.642155280180464,坂雪岗万科城听湖居1单元,深圳市,科教文化服务;图书馆;图书馆
城市街区24小时自助图书馆,114.04104859301502,22.646651246482552,富士康龙华厂L区宿舍区,深圳市,科教文化服务;图书馆;图书馆
自助图书馆(043新安街道服务点服务点),113.88463956254478,22.565073468764094,新安街道办1层大堂,深圳市,科教文化服务;图书馆;图书馆
宝安区图书馆(石岩街道分馆),113.93241212537981,22.66902954868689,石岩街道育才路石岩文化艺术中心1层,深圳市,科教文化服务;图书馆;图书馆
自助图书馆(235龙华文化艺术中心服务点),114.02914025997082,22.65095552638672,梅龙大道与东环二路交汇处龙华文化艺术中心三楼深圳望野博物馆附近,深圳市,科教文化服务;图书馆;图书馆
宝安区图书馆(西乡分馆),113.87210631189583,22.578055565081932,宝民二路110号,深圳市,科教文化服务;图书馆;图书馆
自助图书馆(113蔚蓝海岸3期服务点),113.92420624244485,22.508671301439165,蔚蓝海岸三期32栋架空层,深圳市,科教文化服务;图书馆;图书馆
南山区图书馆粤海街道分馆,113.91996327258016,22.51255182521372,创业路与后海大道交叉路口西南侧(海珠城),深圳市,科教文化服务;图书馆;图书馆
自助图书馆(224南山世外桃源创意园服务点),113.95708491353217,22.581375140042304,平山一路128附近,深圳市,科教文化服务;图书馆;图书馆
龙华区劳务工图书馆(清湖东一巷),114.03703467680901,22.66404524696181,清湖新村西二巷20号附近,深圳市,科教文化服务;图书馆;图书馆
自助图书馆(061南山科技园腾讯大厦服务点),113.92313677942677,22.537738257833755,腾讯大厦大堂,深圳市,科教文化服务;图书馆;图书馆
深圳市盐田区图书馆沙头角分馆,114.22113448122633,22.54766381700314,官下路63号,深圳市,科教文化服务;图书馆;图书馆
龙岗图书馆吉厦分馆,114.14660042514022,22.614013527042445,裕昌路6号吉厦党群服务中心2层206,深圳市,科教文化服务;图书馆;图书馆
水斗新围劳务工图书馆,114.03838325705595,22.634489980073624,东环二路与水斗新围村附近,深圳市,科教文化服务;图书馆;图书馆
自助图书馆(161南山海怡东方花园),113.93992474090967,22.52404093262352,海怡东方花园5栋北侧架空层,深圳市,科教文化服务;图书馆;图书馆
深圳大学-汇典楼,113.92400033985923,22.53051346139724,南海大道3688号深圳大学附近,深圳市,科教文化服务;图书馆;图书馆
自助图书馆(016布吉桂芳园服务点),114.12970784332677,22.60879026769441,布吉桂芳园听雨居A栋底商,深圳市,科教文化服务;图书馆;图书馆
平湖街道图书馆,114.11769490535775,22.692989237849098,双拥街1号5层,深圳市,科教文化服务;图书馆;图书馆
自助图书馆(181金泓凯旋城服务点),113.88700225293383,22.543629164507248,9A栋架空层,深圳市,科教文化服务;图书馆;图书馆
深圳南山图书馆·赤湾分馆,113.87845663855174,22.476856238684647,招商街道赤湾六路南开综合楼3层,深圳市,科教文化服务;图书馆;图书馆
自助图书馆(127星海名城服务点),113.90243448981563,22.536379381094168,星海名城2期4栋环保长廊,深圳市,科教文化服务;图书馆;图书馆
深圳市龙华区人民医院图书馆,114.02283304772881,22.652139067791797,建设路45号,深圳市,科教文化服务;图书馆;图书馆
自助图书馆(207布吉公园里服务点),114.14472340628733,22.60415776189777,公园里华润万家B1层,深圳市,科教文化服务;图书馆;图书馆
图书馆,113.95357925698161,22.585652287249648,深圳硅谷大学城创业园A座2层219室,深圳市,科教文化服务;图书馆;图书馆
自助图书馆(234龙华招商澜园服务点),114.03526740334799,22.682013119051792,碧和路招商澜园小区7栋1楼商铺,深圳市,科教文化服务;图书馆;图书馆
自助图书馆(013龙岗兆弛科技园服务点),114.11969069528867,22.640365785292165,李朗兆弛科技园F栋宿舍架空层,深圳市,科教文化服务;图书馆;图书馆
自助图书馆(077宝安区体育中心服务点),113.8755726058979,22.56130325642211,福中福万盛居2楼,深圳市,科教文化服务;图书馆;图书馆
育才图书馆,113.9103511616954,22.49052330445627,蛇口育才路6号,深圳市,科教文化服务;图书馆;图书馆
赤湾胜宝旺阅览室,113.91815931223931,22.505565381901896,兴南路7-10号附近,深圳市,科教文化服务;图书馆;图书馆
安乐图书馆,113.88928270135214,22.551417058503386,40区安乐大厦后停车场2层,深圳市,科教文化服务;图书馆;图书馆
自助图书馆(086龙岗和悦居服务点),114.16929716269445,22.628544778428157,和悦居一期下沉广场,深圳市,科教文化服务;图书馆;图书馆
南山区图书馆南头街道分馆,113.90754317585848,22.535993028813916,南头红花路南山豪庭东南侧约50米,深圳市,科教文化服务;图书馆;图书馆
自助图书馆(045观澜中航格兰郡服务点),114.03599617198358,22.68818185502876,中航格兰郡二期6栋1单元架空层,深圳市,科教文化服务;图书馆;图书馆
龙平图书馆,114.00042454989833,22.642535946235306,布龙路中国石化加油站(胜龙站)南侧约190米,深圳市,科教文化服务;图书馆;图书馆
上木古社区图书室,114.10772449859822,22.665251574666712,彩姿南路年青空间公寓西南侧约100米,深圳市,科教文化服务;图书馆;图书馆
自助图书馆(107南方医科大学深圳医院服务点),113.8844467021968,22.540221524130278,南方医科大学深圳医院住院部一楼,深圳市,科教文化服务;图书馆;图书馆
深圳龙岗图书馆,114.23967638213747,22.715641151869576,龙岗中心城龙城广场东侧龙岗文化中心D区,深圳市,科教文化服务;图书馆;图书馆
自助图书馆(164阳光棕榈园服务点),113.90208180268672,22.524775476663127,阳光棕榈园25-26栋之间,深圳市,科教文化服务;图书馆;图书馆
自助图书馆(060南山华联城市山林花园服务点),113.90427486681494,22.507647110515833,东滨路城市山林花园15栋单元架空层,深圳市,科教文化服务;图书馆;图书馆
宝安区图书馆24小时自助图书馆,113.87135503552214,22.545390061510712,宝兴路,深圳市,科教文化服务;图书馆;图书馆
光明区图书馆(新馆),113.92482847838569,22.7440304477908,光明街道光明社区泉鸣路与观光路交叉路口往东约90米,深圳市,科教文化服务;图书馆;图书馆
自助图书馆(179沙头角边检服务点),114.21371866840998,22.54813793835399,6栋西面,深圳市,科教文化服务;图书馆;图书馆
深圳职业技术学院留仙洞校区图书馆,113.92592888516634,22.580032078991245,留仙大道7098号,深圳市,科教文化服务;图书馆;图书馆
深圳市弘法寺图书馆(暂停营业),114.16986566796312,22.57508787105853,莲塘仙湖路160号仙湖植物园内,深圳市,科教文化服务;图书馆;图书馆
建安社区阅读中心,113.88975674180854,22.561494391593456,创华路,深圳市,科教文化服务;图书馆;图书馆
自助图书馆(020盐田文化中心服务点),114.22647218323688,22.553005098493536,盐田文化中心1层,深圳市,科教文化服务;图书馆;图书馆
自助图书馆(174金色年华家园服务点),114.16016395210679,22.55903948698491,金色年华6栋社区服务中心旁,深圳市,科教文化服务;图书馆;图书馆
深圳职业技术学院西校区-图书馆,113.9262908420937,22.58033347030517,留仙大道,深圳市,科教文化服务;图书馆;图书馆
横岗社区图书馆,114.19440608698407,22.63992343061893,横岗街道横岗社区党群服务中心3楼,深圳市,科教文化服务;图书馆;图书馆
宝安流动图书馆(西乡福中福分馆)(暂停营业),113.86158462654186,22.560789348760487,宝源路1026号附近,深圳市,科教文化服务;图书馆;图书馆
光明区图书馆(红花山分馆),113.89219501652408,22.770042229680662,公明街道振明路9号,深圳市,科教文化服务;图书馆;图书馆
龙岗区图书馆(平湖分店),114.11777412630623,22.692859575902297,平湖街道双拥街平湖会堂5楼,深圳市,科教文化服务;图书馆;图书馆
龙华区龙华街道龙园社区图书室,114.0087924796701,22.657421868591054,龙华街道花园新村51栋,深圳市,科教文化服务;图书馆;图书馆
自助图书馆(120海印长城二期服务点),113.92066761593541,22.51687049383513,后海大道海印长城二期14栋大堂,深圳市,科教文化服务;图书馆;图书馆
1510图书馆,114.07496160636096,22.72596376327839,观澜街道牛湖裕隆路96号(新艺公园旁),深圳市,科教文化服务;图书馆;图书馆
青青书阁,113.88979354678534,22.496075256484296,月亮湾青青路1号青青世界酒店5层,深圳市,科教文化服务;图书馆;图书馆
深圳市坪山区图书馆,114.33483671766326,22.704883978454145,坪山街道汇德路,深圳市,科教文化服务;图书馆;图书馆
宝安图书馆(福永街道分馆),113.8093868165234,22.661336862952222,怀德南路52号,深圳市,科教文化服务;图书馆;图书馆
自助图书馆(163麒麟花园服务点),113.91706125396252,22.542674083576387,麒麟花园B6栋B座,深圳市,科教文化服务;图书馆;图书馆
自助图书馆(032沙头角社区服务点),114.20991688849035,22.552719046847095,园林路与梧桐路交叉口西北侧80米,深圳市,科教文化服务;图书馆;图书馆
深圳少年儿童图书馆大浪分馆,113.9957698879367,22.649261107121806,元芬路1号元芬大厦,深圳市,科教文化服务;图书馆;图书馆
山厦社区图书馆,114.10425543371116,22.699867069477538,香山路18号附近,深圳市,科教文化服务;图书馆;图书馆
蒲公英劳务工子女图书馆(大浪分馆),113.99565319701674,22.649250395285915,元芬路12-2号,深圳市,科教文化服务;图书馆;图书馆
深圳信息职业技术学院-图书馆,114.20269534198863,22.682135688330238,龙城街道龙翔大道2188号,深圳市,科教文化服务;图书馆;图书馆
自助图书馆(085宝安高发西岸花园服务点),113.86666871480122,22.552992623499634,高发西岸花园1栋7座架空层,深圳市,科教文化服务;图书馆;图书馆
简阅书吧(光明店),113.93651499091517,22.74539781553776,光明街道华夏路群众体育中心,深圳市,科教文化服务;图书馆;图书馆
南山图书馆-少儿阅览室,113.91073694512373,22.531928564334653,常兴路176号南山图书馆,深圳市,科教文化服务;图书馆;图书馆
自助图书馆(093南山区龙瑞佳园服务点),113.89225126024519,22.4768178527592,兴海大道龙瑞佳园山海居9B架空层,深圳市,科教文化服务;图书馆;图书馆
白泥坑村图书馆,114.14455936808397,22.6501671217221,白银路81号,深圳市,科教文化服务;图书馆;图书馆
南山图书馆监控中心,113.91055854214908,22.532136594452908,常兴路176-4号,深圳市,科教文化服务;图书馆;图书馆
自助图书馆(166洪浪社区服务点),113.90364501621734,22.56637233821766,新安二路恒安花园A2栋,深圳市,科教文化服务;图书馆;图书馆
宝安区劳务工图书馆,113.98637192931014,22.6948088437714,大浪北路29号,深圳市,科教文化服务;图书馆;图书馆
龙岗区图书馆凤凰社区平湖中学分馆,114.126682336796,22.693218292889195,横岭路62号平湖中学内部2层,深圳市,科教文化服务;图书馆;图书馆
自助图书馆(033永安社区服务点),114.23540482421552,22.58969397557849,永安路55号,深圳市,科教文化服务;图书馆;图书馆
自助图书馆(193观澜街道章阁社区服务点),114.00791623826203,22.740406389184653,桂月路与樟阁路交叉口东南100米,深圳市,科教文化服务;图书馆;图书馆
城市街区自助图书馆(空港八道),113.80240050190591,22.620775878095333,领航三路GTC地面交通中心2层,深圳市,科教文化服务;图书馆;图书馆
自助图书馆(229龙岗华南城服务点),114.11393188418684,22.677019728006655,华南城北门总部大厦,深圳市,科教文化服务;图书馆;图书馆
深圳美中图书馆,114.04132545743293,22.68755664500106,观澜环南路101号美中教育城,深圳市,科教文化服务;图书馆;图书馆
宝安图书馆石岩环湖碧道自助分馆,113.90100205079193,22.67361514033658,石岩环湖碧道石头山公园内,深圳市,科教文化服务;图书馆;图书馆
角落自习室,113.83648331207498,22.59809061359744,西乡街道固兴社区新屋园1巷7号万联大厦906,深圳市,科教文化服务;图书馆;图书馆
自助图书馆(237松岗街道中心图书馆服务点),113.81612379892412,22.768424138709012,宝安大道西侧与沙江路南侧交汇处文化艺术中心大楼B区,深圳市,科教文化服务;图书馆;图书馆
